epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,2065.91,0.28231,0.23323,0.88587,0.99552,1,0.995,0.98505,0.21547,0.17449,0.77414,0.0009209,0.0009209,0.0009209
111,2084.93,0.26422,0.22618,0.88028,0.99559,1,0.995,0.995,0.22303,0.1665,0.77805,0.000911,0.000911,0.000911
112,2103.42,0.28849,0.22612,0.88208,0.99555,1,0.995,0.995,0.21715,0.15822,0.78014,0.0009011,0.0009011,0.0009011
113,2122.15,0.24514,0.20848,0.87568,0.99552,1,0.995,0.995,0.20053,0.14738,0.77656,0.0008912,0.0008912,0.0008912
114,2140.85,0.25422,0.21497,0.87753,0.99557,1,0.995,0.995,0.20428,0.15954,0.77639,0.0008813,0.0008813,0.0008813
115,2159.59,0.27059,0.21833,0.86574,0.99553,1,0.995,0.98708,0.21567,0.15,0.77701,0.0008714,0.0008714,0.0008714
116,2177.72,0.27856,0.22256,0.87728,0.99558,1,0.995,0.995,0.20231,0.13308,0.78063,0.0008615,0.0008615,0.0008615
117,2195.78,0.25714,0.2066,0.87214,0.99557,1,0.995,0.995,0.22499,0.14087,0.79044,0.0008516,0.0008516,0.0008516
118,2215.14,0.27424,0.2165,0.86832,0.99553,1,0.995,0.995,0.20711,0.13081,0.77612,0.0008417,0.0008417,0.0008417
119,2233.4,0.26021,0.21943,0.88594,0.99554,1,0.995,0.995,0.24454,0.15036,0.78354,0.0008318,0.0008318,0.0008318
120,2252.16,0.26354,0.21044,0.87457,0.99553,1,0.995,0.995,0.21592,0.15361,0.77835,0.0008219,0.0008219,0.0008219
121,2271.59,0.27201,0.21192,0.87331,0.99553,1,0.995,0.995,0.20685,0.14417,0.77682,0.000812,0.000812,0.000812
122,2290.07,0.2778,0.22036,0.88221,0.99555,1,0.995,0.995,0.22065,0.15846,0.78051,0.0008021,0.0008021,0.0008021
123,2308.76,0.26796,0.21733,0.88896,0.99555,1,0.995,0.995,0.20401,0.1607,0.77648,0.0007922,0.0007922,0.0007922
124,2326.9,0.26571,0.2168,0.8335,0.99558,1,0.995,0.995,0.19607,0.14072,0.77553,0.0007823,0.0007823,0.0007823
125,2345.28,0.24971,0.20547,0.86068,0.9955,1,0.995,0.995,0.19862,0.14488,0.77429,0.0007724,0.0007724,0.0007724
126,2363.91,0.28169,0.21781,0.87376,0.99559,1,0.995,0.98875,0.21493,0.14177,0.77742,0.0007625,0.0007625,0.0007625
127,2382.79,0.26007,0.19968,0.87808,0.9956,1,0.995,0.995,0.20806,0.13329,0.77636,0.0007526,0.0007526,0.0007526
128,2401.47,0.27138,0.21863,0.86864,0.99555,1,0.995,0.995,0.23471,0.14844,0.78211,0.0007427,0.0007427,0.0007427
129,2420.65,0.26249,0.20661,0.84955,0.99558,1,0.995,0.995,0.23441,0.14531,0.78147,0.0007328,0.0007328,0.0007328
130,2439.26,0.26387,0.21617,0.86639,0.99556,1,0.995,0.98724,0.24444,0.16572,0.79322,0.0007229,0.0007229,0.0007229
131,2457.58,0.24946,0.21219,0.86407,0.99549,1,0.995,0.995,0.22329,0.15503,0.78473,0.000713,0.000713,0.000713
132,2476.17,0.25407,0.21834,0.8665,0.99558,1,0.995,0.995,0.20051,0.15951,0.77694,0.0007031,0.0007031,0.0007031
133,2495.74,0.26098,0.21747,0.86628,0.99561,1,0.995,0.995,0.19322,0.13626,0.77009,0.0006932,0.0006932,0.0006932
134,2514.41,0.27015,0.21356,0.87731,0.99558,1,0.995,0.98521,0.23206,0.14751,0.77834,0.0006833,0.0006833,0.0006833
135,2532.02,0.25271,0.20634,0.86911,0.99557,1,0.995,0.995,0.24034,0.16151,0.77986,0.0006734,0.0006734,0.0006734
136,2550.87,0.26417,0.21105,0.88665,0.99553,1,0.995,0.995,0.20431,0.15077,0.77605,0.0006635,0.0006635,0.0006635
137,2569.21,0.27129,0.2196,0.87718,0.99558,1,0.995,0.995,0.21358,0.16955,0.78161,0.0006536,0.0006536,0.0006536
138,2588.24,0.2446,0.2098,0.86296,0.99554,1,0.995,0.995,0.20577,0.14284,0.77939,0.0006437,0.0006437,0.0006437
