epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,174.515,0.49776,0.48627,0.88187,0.99161,1,0.995,0.92342,0.38634,0.31387,0.76475,0.000566027,0.000566027,0.000566027
124,175.797,0.47677,0.45734,0.86816,0.99333,1,0.995,0.90012,0.4156,0.31969,0.76777,0.000558953,0.000558953,0.000558953
125,177.135,0.48044,0.45669,0.85839,0.99239,1,0.995,0.89848,0.43162,0.3201,0.77049,0.00055188,0.00055188,0.00055188
126,178.548,0.47213,0.43538,0.86524,0.99236,1,0.995,0.9086,0.4277,0.31894,0.76976,0.000544806,0.000544806,0.000544806
127,179.866,0.46025,0.42447,0.84435,0.99227,1,0.995,0.91746,0.41658,0.3166,0.76788,0.000537733,0.000537733,0.000537733
128,181.178,0.48404,0.46579,0.85995,0.99247,1,0.995,0.89729,0.4252,0.31939,0.76956,0.000530659,0.000530659,0.000530659
129,182.522,0.53151,0.47282,0.88313,0.9928,1,0.995,0.92086,0.4203,0.31202,0.77103,0.000523586,0.000523586,0.000523586
130,183.862,0.47038,0.43268,0.85812,0.99296,1,0.995,0.91938,0.40216,0.30601,0.76823,0.000516512,0.000516512,0.000516512
131,185.217,0.50859,0.45665,0.88042,0.993,1,0.995,0.93122,0.38344,0.30508,0.76355,0.000509438,0.000509438,0.000509438
132,186.507,0.47088,0.44324,0.85991,0.99334,1,0.995,0.93611,0.3689,0.31457,0.76171,0.000502365,0.000502365,0.000502365
133,187.803,0.50063,0.46919,0.88053,0.99385,1,0.995,0.91906,0.39678,0.31242,0.76476,0.000495291,0.000495291,0.000495291
134,189.174,0.49532,0.46449,0.87571,0.99399,1,0.995,0.91695,0.42302,0.31606,0.76879,0.000488218,0.000488218,0.000488218
135,190.63,0.48547,0.4564,0.87761,0.99426,1,0.995,0.9262,0.43299,0.31576,0.77001,0.000481144,0.000481144,0.000481144
136,191.958,0.47212,0.43383,0.85863,0.99423,1,0.995,0.92802,0.40908,0.30486,0.76721,0.000474071,0.000474071,0.000474071
137,193.32,0.48198,0.44199,0.86677,0.99388,1,0.995,0.92664,0.38725,0.30355,0.76366,0.000466997,0.000466997,0.000466997
