epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,2540.89,0.4991,0.99111,1.53926,0.88042,1,0.995,0.98834,0.21525,0.31166,1.05858,2.17672e-05,2.17672e-05,2.17672e-05
178,2555.36,0.49879,1.00196,1.53055,0.88376,1,0.995,0.98847,0.21346,0.31051,1.04629,2.09306e-05,2.09306e-05,2.09306e-05
179,2570.05,0.50811,0.95893,1.53262,0.89479,1,0.995,0.98865,0.2182,0.30674,1.04779,2.00941e-05,2.00941e-05,2.00941e-05
180,2584.21,0.47771,0.9477,1.49323,0.90734,1,0.995,0.98856,0.21963,0.30585,1.04756,1.92575e-05,1.92575e-05,1.92575e-05
181,2598.18,0.47512,0.95408,1.47883,0.9075,1,0.995,0.98869,0.21464,0.30506,1.04582,1.8421e-05,1.8421e-05,1.8421e-05
182,2612.36,0.47822,0.92078,1.47743,0.9025,1,0.995,0.98905,0.21239,0.30416,1.04004,1.75844e-05,1.75844e-05,1.75844e-05
183,2627.08,0.49599,0.93837,1.49777,0.89875,1,0.995,0.98915,0.21921,0.30822,1.04465,1.67479e-05,1.67479e-05,1.67479e-05
184,2641.49,0.50348,0.98092,1.5257,0.89513,1,0.995,0.98877,0.21486,0.30734,1.04378,1.59113e-05,1.59113e-05,1.59113e-05
185,2655.91,0.48513,0.99075,1.51169,0.90954,0.98182,0.995,0.98937,0.21137,0.30506,1.03513,1.50748e-05,1.50748e-05,1.50748e-05
186,2669.87,0.4756,0.96702,1.53225,0.91756,1,0.995,0.9888,0.20973,0.30132,1.04013,1.42382e-05,1.42382e-05,1.42382e-05
187,2683.77,0.50778,0.9841,1.55816,0.90388,1,0.995,0.98911,0.2127,0.30405,1.04679,1.34017e-05,1.34017e-05,1.34017e-05
188,2697.98,0.50061,0.98684,1.52434,0.9012,1,0.995,0.98872,0.21282,0.30451,1.05326,1.25651e-05,1.25651e-05,1.25651e-05
189,2711.94,0.48692,0.94992,1.48884,0.90687,1,0.995,0.98887,0.21006,0.30625,1.05128,1.17286e-05,1.17286e-05,1.17286e-05
190,2726.3,0.50024,0.96998,1.51106,0.91475,1,0.995,0.98878,0.21034,0.30293,1.04447,1.08921e-05,1.08921e-05,1.08921e-05
191,2739.38,0.28487,0.70831,1.1552,0.95255,0.9779,0.995,0.98713,0.21961,0.3418,1.05566,1.00555e-05,1.00555e-05,1.00555e-05
192,2752.2,0.29562,0.74192,1.17228,0.93903,0.9791,0.995,0.98479,0.2208,0.33428,1.05472,9.21895e-06,9.21895e-06,9.21895e-06
193,2765.32,0.28655,0.68666,1.15614,0.93415,0.97936,0.995,0.9848,0.21707,0.33191,1.05866,8.3824e-06,8.3824e-06,8.3824e-06
194,2778.19,0.29123,0.67668,1.16064,0.94142,0.978,0.995,0.98719,0.2143,0.3312,1.05307,7.54585e-06,7.54585e-06,7.54585e-06
195,2791.06,0.27697,0.69241,1.14249,0.94717,0.9776,0.995,0.98692,0.21669,0.33162,1.05311,6.7093e-06,6.7093e-06,6.7093e-06
196,2804.3,0.27413,0.69347,1.13141,0.94694,0.97791,0.995,0.98691,0.21467,0.327,1.04878,5.87275e-06,5.87275e-06,5.87275e-06
197,2817.25,0.27898,0.68704,1.14644,0.94403,0.97842,0.995,0.98687,0.21546,0.32851,1.04552,5.0362e-06,5.0362e-06,5.0362e-06
198,2830.14,0.27369,0.64856,1.11302,0.94973,0.97745,0.995,0.98712,0.21622,0.32676,1.04405,4.19965e-06,4.19965e-06,4.19965e-06
199,2842.92,0.27871,0.67018,1.14834,0.94734,0.97779,0.995,0.98693,0.21478,0.32711,1.04824,3.3631e-06,3.3631e-06,3.3631e-06
200,2855.82,0.27338,0.66118,1.1346,0.94829,0.97733,0.995,0.9871,0.21389,0.32689,1.04946,2.52655e-06,2.52655e-06,2.52655e-06
