epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,1641.48,0.29667,0.26315,0.90282,0.99583,1,0.995,0.97647,0.23348,0.20095,0.85916,0.0011486,0.0011486,0.0011486
88,1660.12,0.3025,0.25121,0.93267,0.99588,1,0.995,0.995,0.22932,0.1904,0.86588,0.0011387,0.0011387,0.0011387
89,1679.32,0.32412,0.26876,0.90405,0.99583,1,0.995,0.995,0.22842,0.17859,0.85735,0.0011288,0.0011288,0.0011288
90,1696.78,0.2997,0.25096,0.89441,0.99596,1,0.995,0.98603,0.23223,0.18457,0.86186,0.0011189,0.0011189,0.0011189
91,1715,0.28188,0.22976,0.87138,0.99592,1,0.995,0.995,0.22368,0.1863,0.86342,0.001109,0.001109,0.001109
92,1733.91,0.32223,0.25369,0.91948,0.99574,1,0.995,0.98757,0.2177,0.18312,0.8633,0.0010991,0.0010991,0.0010991
93,1752.15,0.29957,0.23854,0.91996,0.99579,1,0.995,0.995,0.22827,0.18903,0.86067,0.0010892,0.0010892,0.0010892
94,1771.56,0.30405,0.24456,0.92098,0.99579,1,0.995,0.98408,0.20683,0.15478,0.84565,0.0010793,0.0010793,0.0010793
95,1789.73,0.3024,0.24729,0.92304,0.99589,1,0.995,0.97576,0.22564,0.187,0.85315,0.0010694,0.0010694,0.0010694
96,1808.24,0.30354,0.24548,0.92446,0.99595,1,0.995,0.98058,0.22281,0.17249,0.84615,0.0010595,0.0010595,0.0010595
97,1826.69,0.28927,0.25179,0.88648,0.99584,1,0.995,0.995,0.21067,0.16345,0.84611,0.0010496,0.0010496,0.0010496
98,1845.19,0.28003,0.23448,0.90349,0.99591,1,0.995,0.995,0.22084,0.16868,0.84491,0.0010397,0.0010397,0.0010397
99,1862.98,0.29354,0.23553,0.9155,0.99589,1,0.995,0.995,0.22596,0.16551,0.84368,0.0010298,0.0010298,0.0010298
100,1881.41,0.30053,0.23974,0.90441,0.99591,1,0.995,0.995,0.21339,0.16091,0.84079,0.0010199,0.0010199,0.0010199
101,1900.49,0.29396,0.22984,0.90628,0.99594,1,0.995,0.995,0.21735,0.1528,0.84523,0.00101,0.00101,0.00101
102,1919.89,0.2856,0.21986,0.90132,0.99596,1,0.995,0.995,0.20428,0.16229,0.84581,0.0010001,0.0010001,0.0010001
103,1939.23,0.27895,0.22746,0.90352,0.99588,1,0.995,0.995,0.2099,0.15949,0.8431,0.0009902,0.0009902,0.0009902
104,1958.39,0.27189,0.21808,0.89001,0.99588,1,0.995,0.995,0.21175,0.15927,0.83814,0.0009803,0.0009803,0.0009803
105,1976.28,0.2797,0.2162,0.91174,0.99593,1,0.995,0.995,0.18349,0.15498,0.82753,0.0009704,0.0009704,0.0009704
106,1994.83,0.27744,0.2369,0.90727,0.99593,1,0.995,0.995,0.20115,0.15489,0.83483,0.0009605,0.0009605,0.0009605
107,2014.53,0.29363,0.25575,0.92663,0.99591,1,0.995,0.995,0.19343,0.16552,0.83608,0.0009506,0.0009506,0.0009506
108,2032.87,0.29173,0.24543,0.92047,0.9959,1,0.995,0.995,0.18827,0.1511,0.83537,0.0009407,0.0009407,0.0009407
109,2052.34,0.2962,0.23624,0.90614,0.99594,1,0.995,0.995,0.21418,0.15515,0.84161,0.0009308,0.0009308,0.0009308
110,2071.57,0.29134,0.25085,0.9019,0.99597,1,0.995,0.995,0.19675,0.18322,0.83204,0.0009209,0.0009209,0.0009209
111,2090.46,0.26495,0.22981,0.91592,0.99588,1,0.995,0.995,0.19703,0.16631,0.84649,0.000911,0.000911,0.000911
112,2108.9,0.27874,0.22283,0.88874,0.99592,1,0.995,0.9875,0.2311,0.1853,0.87393,0.0009011,0.0009011,0.0009011
113,2127.67,0.28044,0.22914,0.90827,0.99601,1,0.995,0.9865,0.26634,0.17698,0.87787,0.0008912,0.0008912,0.0008912
114,2146.28,0.26864,0.22755,0.90766,0.99594,1,0.995,0.995,0.18323,0.12828,0.83347,0.0008813,0.0008813,0.0008813
115,2164.72,0.28071,0.23576,0.89508,0.99587,1,0.995,0.995,0.19763,0.17263,0.83512,0.0008714,0.0008714,0.0008714
116,2182.87,0.27883,0.23109,0.90795,0.99584,1,0.995,0.995,0.19404,0.17206,0.83579,0.0008615,0.0008615,0.0008615
117,2201.24,0.25945,0.22137,0.88738,0.99591,1,0.995,0.995,0.19046,0.16183,0.83835,0.0008516,0.0008516,0.0008516
118,2220.44,0.28767,0.22843,0.90745,0.99595,1,0.995,0.995,0.19934,0.14094,0.85466,0.0008417,0.0008417,0.0008417
119,2238.49,0.26963,0.21274,0.8823,0.99595,1,0.995,0.995,0.1911,0.14659,0.84805,0.0008318,0.0008318,0.0008318
120,2257.23,0.26943,0.22557,0.88235,0.99589,1,0.995,0.995,0.18237,0.14788,0.83807,0.0008219,0.0008219,0.0008219
121,2276.94,0.26243,0.20987,0.90431,0.99586,1,0.995,0.995,0.17771,0.14298,0.83288,0.000812,0.000812,0.000812
122,2295.43,0.27667,0.23287,0.89591,0.99586,1,0.995,0.995,0.18887,0.14765,0.83353,0.0008021,0.0008021,0.0008021
123,2314.2,0.29612,0.2266,0.89755,0.99586,1,0.995,0.995,0.18877,0.14794,0.83226,0.0007922,0.0007922,0.0007922
124,2332.41,0.25707,0.21557,0.87583,0.99593,1,0.995,0.98876,0.19963,0.146,0.83387,0.0007823,0.0007823,0.0007823
125,2350.98,0.26205,0.208,0.89575,0.99594,1,0.995,0.995,0.18136,0.13719,0.82992,0.0007724,0.0007724,0.0007724
126,2369.43,0.27557,0.22223,0.90691,0.99594,1,0.995,0.995,0.16599,0.13574,0.82617,0.0007625,0.0007625,0.0007625
127,2388.06,0.25431,0.21219,0.89223,0.99594,1,0.995,0.995,0.17606,0.14368,0.8292,0.0007526,0.0007526,0.0007526
128,2406.58,0.26151,0.20922,0.90175,0.99599,1,0.995,0.995,0.20527,0.16366,0.84115,0.0007427,0.0007427,0.0007427
129,2425.33,0.25948,0.20211,0.8918,0.99592,1,0.995,0.995,0.18818,0.14031,0.8355,0.0007328,0.0007328,0.0007328
