epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,415.876,0.54482,0.41768,0.86326,0.9968,1,0.995,0.92898,0.39115,0.25507,0.79382,0.00096561,0.00096561,0.00096561
87,419.029,0.54257,0.413,0.85842,0.99757,1,0.995,0.92318,0.40188,0.24913,0.79259,0.000957358,0.000957358,0.000957358
88,422.073,0.5516,0.41518,0.86319,0.99791,1,0.995,0.93063,0.38676,0.24374,0.79307,0.000949106,0.000949106,0.000949106
89,425.165,0.53815,0.40377,0.86149,0.99744,1,0.995,0.92832,0.41095,0.25741,0.79477,0.000940855,0.000940855,0.000940855
90,428.269,0.5321,0.38216,0.86869,0.99762,1,0.995,0.90928,0.43003,0.26098,0.80067,0.000932603,0.000932603,0.000932603
91,431.41,0.53946,0.37972,0.84632,0.9978,1,0.995,0.90449,0.43063,0.27439,0.80088,0.000924352,0.000924352,0.000924352
92,434.611,0.53168,0.37696,0.86039,0.99793,1,0.995,0.92526,0.38304,0.24483,0.79607,0.0009161,0.0009161,0.0009161
93,437.596,0.53497,0.39177,0.85398,0.9977,1,0.995,0.91229,0.41806,0.25208,0.80154,0.000907848,0.000907848,0.000907848
94,440.691,0.51141,0.35791,0.84497,0.9976,1,0.995,0.92929,0.40229,0.23281,0.79548,0.000899597,0.000899597,0.000899597
95,443.759,0.51346,0.36343,0.84452,0.99725,1,0.995,0.92879,0.38354,0.23319,0.79384,0.000891345,0.000891345,0.000891345
96,446.836,0.55149,0.37968,0.85948,0.9971,1,0.995,0.91823,0.41619,0.24802,0.79662,0.000883093,0.000883093,0.000883093
97,449.873,0.51214,0.35113,0.85124,0.99614,1,0.995,0.92479,0.39327,0.24322,0.79326,0.000874842,0.000874842,0.000874842
98,453.118,0.5362,0.3645,0.85179,0.996,1,0.995,0.91801,0.42223,0.24932,0.7997,0.00086659,0.00086659,0.00086659
99,456.201,0.53432,0.35964,0.85606,0.99614,1,0.995,0.91844,0.42189,0.24015,0.80014,0.000858338,0.000858338,0.000858338
100,459.365,0.51043,0.34271,0.83736,0.99702,1,0.995,0.9067,0.44789,0.24495,0.80263,0.000850087,0.000850087,0.000850087
101,462.47,0.54652,0.38543,0.86836,0.99682,1,0.995,0.92106,0.43161,0.2488,0.79934,0.000841835,0.000841835,0.000841835
102,465.896,0.53426,0.35471,0.85809,0.99766,1,0.995,0.92303,0.38134,0.23198,0.79303,0.000833583,0.000833583,0.000833583
103,469.183,0.50455,0.33818,0.85118,0.99745,1,0.995,0.92543,0.39172,0.22793,0.79305,0.000825332,0.000825332,0.000825332
104,472.241,0.53195,0.36584,0.85865,0.99767,1,0.995,0.92119,0.40122,0.23197,0.79531,0.00081708,0.00081708,0.00081708
105,475.301,0.51624,0.34771,0.83483,0.99749,1,0.995,0.92771,0.37827,0.23332,0.79134,0.000808828,0.000808828,0.000808828
106,478.39,0.5264,0.35165,0.85614,0.9962,1,0.995,0.92115,0.38829,0.22851,0.79532,0.000800577,0.000800577,0.000800577
107,481.458,0.50249,0.34655,0.83988,0.99588,1,0.995,0.91829,0.38861,0.23551,0.79328,0.000792325,0.000792325,0.000792325
